Date,open,high,low,close,volume
2010-01-04,24.802017252427024,25.171094906872895,24.654388443319906,25.097280502319336,40679350
2010-01-05,25.244907569383503,26.204508734522246,25.17109036231835,26.05687713623047,66861710
2010-01-06,26.278331750421625,27.16411881505325,25.909254041478402,26.868858337402344,67433890
2010-01-07,27.23793409447535,27.311748504638672,26.64740754981176,26.942670822143555,67245190
2010-01-08,26.94265726593539,27.090288827820412,25.909239148578077,26.499765396118164,62409770
2010-01-11,27.01648041541594,27.09029762825731,26.57358840172273,26.795034408569336,47557650
2010-01-12,26.49977582078321,26.647404624905636,25.687803318915154,25.98306655883789,47011810
2010-01-13,26.13069911784301,26.499776773090293,25.83543586730957,25.83543586730957,41035110
2010-01-14,26.278320176391496,26.278320176391496,25.835428247062847,25.909242630004883,27417030
2010-01-15,25.761620454134622,25.83543485595893,25.097279574360105,25.244911193847656,54017740
2010-01-19,24.654384935295425,26.278324131118882,24.359121727415538,26.130695343017578,80789300
2010-01-20,25.90924249192949,26.573583198220277,25.466350564961097,25.540164947509766,47944940
2010-01-21,25.466355070846628,25.54016946645563,23.620967022234552,24.137676239013672,95968050
2010-01-22,24.211493483556954,25.02346600999321,23.76860142611101,23.990047454833984,65474150
2010-01-25,24.43294242287521,24.58057406489028,23.69478702863923,23.842418670654297,49752440
2010-01-26,23.768603315853397,24.137680998348515,23.251893997192383,23.251893997192383,45890280
2010-01-27,23.399527522825565,23.8424196512467,23.178080050695257,23.620973587036133,55891370
2010-01-28,23.990049380311877,24.2853126528668,23.620971697537847,23.916234970092773,51294260
2010-01-29,24.137674432066895,24.65438361016516,24.137674432066895,24.506752014160156,67942930
2010-02-01,24.80200764289963,24.875824834691787,24.432930131452682,24.65437889099121,23577690
2010-02-02,24.728199088052392,25.171091079711914,24.506753092222628,25.171091079711914,33280870
2010-02-03,25.023461293256137,25.5401676576014,24.875829696655273,24.875829696655273,27200590
2010-02-04,24.654383295912115,24.728197685054507,23.399518969622253,23.47333335876465,45029910
2010-02-05,23.694773739596645,23.916222486341,23.2518818777835,23.768590927124023,46750170
2010-02-08,23.84241772601672,23.916234952019295,23.251893997192383,23.251893997192383,25620320
2010-02-09,23.54714915582627,23.842410936153524,22.95662559517176,23.47333335876465,49883800
2010-02-10,23.47334193894926,23.620973587036133,23.178080050695257,23.620973587036133,25499680
2010-02-11,23.547148261784045,23.768595644560953,23.39951808118528,23.694778442382812,23685280
2010-02-12,23.399518969622253,23.694779342030284,23.251887375499017,23.47333335876465,18926940
2010-02-16,23.76860144278402,24.580571153950824,23.694784222598564,24.432939529418945,33228540
2010-02-17,24.949645083882153,25.466354284710672,24.802013481382776,25.171091079711914,57569040
2010-02-18,25.097285236709755,25.613994613574633,25.02347081823173,25.3187313079834,28868750
2010-02-19,25.097279574360105,25.392542813335208,25.023465172535797,25.244911193847656,27822290
2010-02-22,25.39253618241243,25.687796528445293,25.171087403090038,25.540164947509766,23360670
2010-02-23,25.39254176481792,25.687802175762098,24.728200912475586,24.728200912475586,28291710
2010-02-24,24.87583263709815,25.46635627746582,24.87583263709815,25.46635627746582,29262200
2010-02-25,25.02346420288086,25.097278601844874,24.80201537431117,25.02346420288086,25996910
2010-02-26,25.023466097765777,25.46635815676521,24.94964887737318,25.097280502319336,17855770
2010-03-01,25.24491021561173,25.39254182937858,24.654386576383143,25.02346420288086,15568690
2010-03-02,25.171094906872895,25.39254375221165,25.023466097765777,25.097280502319336,16428080
2010-03-03,25.171094906872895,25.318726531819053,25.023466097765777,25.097280502319336,16364990
2010-03-04,25.171099655187778,25.68780903205266,25.02347081823173,25.3187313079834,31935610
2010-03-05,25.61398983732901,25.83543586730957,25.466358212062293,25.83543586730957,31907970
2010-03-08,26.13068964921793,26.573581548694293,26.13068964921793,26.278318405151367,45986460
2010-03-09,26.204509261675344,28.492789225796066,26.130694868963804,28.197528839111328,110631150
2010-03-10,29.230941772460938,30.042914098041614,28.93568141248115,29.230941772460938,121205060
2010-03-11,29.378582046795152,30.85489273071289,29.157136007375325,30.85489273071289,120029930
2010-03-12,31.076342783317557,31.150160016549666,29.08332535532257,29.304771423339844,127975970
2010-03-15,28.640421909144326,29.083316729662677,28.271344299965047,28.7142391204834,63482980
2010-03-16,29.15714063762147,30.04292775180574,28.935694563035305,29.895296096801758,54320540
2010-03-17,30.264373826391903,30.78108321098603,29.45240394762943,29.895296096801758,68063590
2010-03-18,30.190550712227363,30.190550712227363,29.526209863952904,29.67384147644043,35021590
2010-03-19,28.78805160522461,29.89528435927171,28.78805160522461,28.78805160522461,55803040
2010-03-22,28.714243005327017,30.264368047265986,28.64042578400097,29.821475982666016,50007930
