Date,open,high,low,close,volume
2010-01-04,20.50648844862294,20.74597197321767,20.356115176274233,20.612306594848633,14563532
2010-01-05,20.773823208771535,20.85736492130125,20.56775543242395,20.695852279663086,15452550
2010-01-06,20.723698466999753,21.013305714669066,20.551046493800335,20.974321365356445,15971415
2010-01-07,20.868494679573807,21.107978140358508,20.82950811965469,21.007728576660156,12488597
2010-01-08,21.091264613471026,21.10240394686522,20.846212637983285,20.996585845947266,11283921
2010-01-11,21.096847056218643,21.11912350879117,20.885210737385677,21.08013916015625,10041726
2010-01-12,21.06343445584745,21.15811329005841,20.78496428403619,20.913061141967773,11445942
2010-01-13,21.33633502499822,21.926691198492442,21.219377501831822,21.681636810302734,26593419
2010-01-14,21.854289457257014,22.34439602147991,21.776316288503985,22.27199363708496,23081466
2010-01-15,22.266408952492064,22.42792152046384,21.726179025490463,21.982370376586914,21854258
2010-01-19,22.0269353124999,22.74538824393226,21.965672281216825,22.622859954833984,20908334
2010-01-20,22.63401194144579,22.91805080270258,22.260862761891445,22.851219177246094,21843150
2010-01-21,22.87904941074131,23.146380166771717,22.30540132847667,22.32210922241211,26803019
2010-01-22,22.22186412666059,22.43907124481503,21.592523679503703,21.648218154907227,18301853
2010-01-25,21.876557501794004,22.132748914296617,21.564671626324667,21.586950302124023,16116039
2010-01-26,21.442150644457445,21.69277356036563,21.252790761644032,21.486705780029297,20817158
2010-01-27,21.436584936706538,21.59809760293849,21.141406845992876,21.520124435424805,18322289
2010-01-28,21.575814169700585,21.687203112182875,21.130262852835422,21.146970748901367,14008197
2010-01-29,21.308478767061466,21.726182757888154,20.97431646501272,21.26392364501953,16893655
2010-02-01,21.475567296998992,21.514553877130624,21.202667915674404,21.330764770507812,9666647
2010-02-02,21.364169212619917,22.121606145035223,21.219364536554806,22.0213565826416,15857288
2010-02-03,21.943388279555666,21.954527615920693,21.425434743692385,21.564668655395508,18305311
2010-02-04,21.38088423702811,21.447715816572423,20.506489561111124,20.662433624267578,26547307
2010-02-05,20.634586096951406,20.651293991599704,19.949551283712136,20.45636558532715,24074970
2010-02-08,20.372818577401343,20.651288610891633,20.17232166732957,20.378389358520508,10705949
2010-02-09,20.567758816618124,20.70142424273953,20.22802780677549,20.311567306518555,17965864
2010-02-10,20.32827699572974,20.43409518907324,19.916141338946748,20.161195755004883,17627884
2010-02-11,20.172330836967674,20.606742861701097,19.977402392876165,20.5399112701416,15123478
2010-02-12,20.400666981211213,20.690276367128853,20.099920485474705,20.562179565429688,18766955
2010-02-16,21.007737158062127,21.263928613025758,20.7515457030985,20.974321365356445,21768951
2010-02-17,21.013303566015782,21.11912171645168,20.69584911470809,20.796098709106445,12534918
2010-02-18,20.76267872967626,20.885206989700396,20.62344480311942,20.76824951171875,12942590
2010-02-19,20.73484185508056,20.957617560833924,20.690286713929886,20.8796443939209,13004003
2010-02-22,21.085713907988666,21.085713907988666,20.38397093465795,20.6735782623291,18421115
2010-02-23,20.551040416696452,20.684705774525323,20.27257036458679,20.33383560180664,16699670
2010-02-24,20.439662024524416,20.62901968837607,20.200178439567807,20.56775665283203,17913988
2010-02-25,20.294846198145287,20.417372202380275,20.077639187112396,20.36724853515625,17854252
2010-02-26,20.439661656270125,20.640158657480846,20.29485690584824,20.5399112701416,13800483
2010-03-01,20.623443326876426,20.846218929339866,20.623443326876426,20.757108688354492,12373107
2010-03-02,20.929762232829034,20.991025249924935,20.784957523403296,20.823944091796875,12842402
2010-03-03,20.991036174495214,21.08014646874427,20.662442242768414,20.723705291748047,13186879
2010-03-04,20.768256992942884,20.81838069019152,20.539912736767008,20.684715270996094,12421839
2010-03-05,20.729271070853937,20.91863097737741,20.567758405866186,20.8796443939209,10342502
2010-03-08,20.87964100217765,20.907488239189803,20.668004672723825,20.80167007446289,12625570
2010-03-09,20.723699837874644,20.77382353024886,20.51206350136284,20.629018783569336,15401198
2010-03-10,20.5788964301022,20.651298808152614,20.32827349886071,20.422954559326172,20357505
2010-03-11,20.456716925703873,20.79437836952578,20.316022782572762,20.754985809326172,16049177
2010-03-12,20.85066639953383,20.935080677560396,20.670579606613824,20.91257095336914,17172738
2010-03-15,20.84502262473406,21.272729582117314,20.822512916369632,21.244590759277344,18251863
2010-03-16,21.255852223212933,21.38528814186116,21.04762668034366,21.35152244567871,19187937
2010-03-17,21.379668363983157,21.44157291079028,21.14330391264887,21.430316925048828,12983986
2010-03-18,21.42469158751427,21.64417320083805,21.317765339950604,21.6385440826416,13097275
2010-03-19,21.419055938720703,21.858016735574978,21.30087375305869,21.419055938720703,32252934
2010-03-22,21.430304026468825,21.9705640187172,21.402167453821036,21.554115295410156,16215914
2010-03-23,21.706068471420195,21.80736555747683,21.525981763079812,21.66667366027832,12927185
2010-03-24,21.62728087109918,21.672302552393415,21.374035882434946,21.390918731689453,12930643
2010-03-25,21.57100136053523,21.576628225935977,21.250220536075922,21.261476516723633,13808029
2010-03-26,21.2839880244064,21.351519407160964,21.019484858976618,21.06450653076172,14149782
2010-03-29,21.148921953297076,21.390913145831025,21.148921953297076,21.323379516601562,11693898
2010-03-30,21.36277756229845,21.36277756229845,21.109530351495934,21.193946838378906,10397313
2010-03-31,21.09827475359706,21.154552412542408,20.85628351994781,21.019487380981445,13588787
2010-04-01,21.182695291192747,21.31776034857207,21.10390790351653,21.222087860107422,10621794
2010-04-05,21.351512771323574,21.368395611765195,21.00822234942265,21.041990280151367,10966796
2010-04-06,21.12078037795858,21.12078037795858,20.91818176650152,20.96320343017578,12864095
2010-04-07,21.036376576645957,21.053259429454855,20.574903683763374,20.704341888427734,19274921
2010-04-08,20.732471363586946,20.833770684540564,20.608662332335914,20.698705673217773,12922154
2010-04-09,20.70996522975425,20.963210201102758,20.698709247738662,20.805635452270508,10552941
2010-04-12,20.80000299670922,20.87316123553487,20.709959664474386,20.738096237182617,11175662
2010-04-13,20.648057407791566,20.783122435598248,20.586152884610968,20.6536865234375,12493942
2010-04-14,20.676198605985665,20.676198605985665,20.265376609685646,20.3779296875,20934534
2010-04-15,20.383552579373188,20.54112729016485,20.23723159803382,20.28225326538086,21771152
2010-04-16,20.25412093439703,20.355420280860265,19.90520346307552,20.096546173095703,21576538
2010-04-19,20.07966118088552,20.248491907076588,19.86017966194463,20.20347023010254,13147998
2010-04-20,20.287883228928447,20.48485277242662,20.186586149309704,20.29351234436035,10639506
2010-04-21,20.310393067063572,20.36104160157652,19.528141840458122,19.55065155029297,38975015
2010-04-22,19.454985154876407,19.500006833205845,18.999141505483287,19.00476837158203,40059695
2010-04-23,19.044157836358895,20.124675563017792,18.875327152491494,19.95584487915039,43319185
2010-04-26,20.023381488022732,20.237233869462493,19.64069614769728,19.69697380065918,27871979
2010-04-27,19.612564404063694,19.967108755430132,19.364944019919534,19.404338836669922,20457694
2010-04-28,19.415580520657656,19.58441341636844,19.246749874792233,19.44934844970703,17689716
2010-04-29,19.68571994554754,20.040264207305434,19.68571994554754,19.837665557861328,19118454
2010-04-30,19.882685911203122,20.147189061031746,19.71385521442866,19.719484329223633,16476342
2010-05-03,19.86018252751867,19.938969911129668,19.719490610367114,19.848926544189453,13021190
2010-05-04,20.034644439301445,20.46234935099369,20.034644439301445,20.15282440185547,33995967
2010-05-05,19.933340550990714,20.130310110303302,19.640698520117287,20.029010772705078,22489661
2010-05-06,19.927715221822172,20.023385450914834,17.27706401588784,19.286155700683594,32246750
2010-05-07,19.08355794766552,19.25801781501012,18.543298870311528,18.84719467163086,27703775
2010-05-10,19.089188726735905,19.61819299174174,19.072305875175257,19.27490234375,24561976
2010-05-11,18.76840087757528,19.19610672496183,18.58831420499147,18.858444213867188,25819786
2010-05-12,19.11732403264222,19.156716595727655,18.813427136047128,18.931608200073242,20002442
2010-05-13,18.95411515588326,18.993507708559104,18.633335495611842,18.74588966369629,15354353
2010-05-14,18.76840837478447,18.76840837478447,18.391352034674327,18.50390625,22117621
2010-05-17,18.526406954570117,18.60519429972034,18.109956023304353,18.44761848449707,16146222
2010-05-18,18.554549770276367,18.57143261574131,18.1774924303799,18.205631256103516,19165195
2010-05-19,18.121220725464973,18.515159890720792,18.048060209086593,18.35758399963379,22192134
2010-05-20,18.13810025685111,18.31818695657307,17.867970207268176,17.907363891601562,25881198
2010-05-21,17.558446128567216,18.093078226637736,17.468402780474367,18.031173706054688,26721694
2010-05-24,17.935502410666157,18.183121618517795,17.78918253212449,17.929874420166016,13930016
2010-05-25,17.61471933295077,18.053681134487665,17.50216629400821,18.04242515563965,21679766
2010-05-26,17.997405324105053,18.487016830505627,17.918617963831906,18.245025634765625,27518803
2010-05-27,18.526410845193716,18.948489854015087,18.447622358574755,18.920351028442383,32049098
2010-05-28,18.931604674308726,19.201734698785828,18.852817312964437,18.95974349975586,26192454
2010-06-01,18.813428659187178,19.14546216350487,18.745896135023404,18.869705200195312,21756061
2010-06-02,18.925977721615656,19.34805560167804,18.86970007098171,19.33679962158203,16971522
2010-06-03,19.3761983418643,19.449358852500943,19.128577978952073,19.29741096496582,13739385
2010-06-04,19.049792857977025,19.089187676014777,18.56581030705496,18.6671085357666,19078316
2010-06-07,18.67835716284562,18.864071821415703,18.627707505976876,18.74588966369629,14809288
2010-06-08,18.80217128534257,19.061046504617867,18.627712558720706,19.027280807495117,16223983
2010-06-09,19.05541681901932,19.207366951223445,18.84719240149796,18.97100257873535,13463761
