Date,open,high,low,close,volume
2010-01-04,21.595375237816214,22.4887333670057,21.546133842747714,21.74309539794922,20371000
2010-01-05,21.813437591873413,22.601282423512888,21.757163056877072,22.537973403930664,22523400
2010-01-06,22.488731235980886,22.924859873424374,22.36211454287539,22.826379776000977,17028500
2010-01-07,22.833413717652352,23.40319489417332,22.699762535526865,23.156991958618164,18693000
2010-01-08,22.93189785100904,23.086653855806595,22.49577046330371,22.685697555541992,15993400
2010-01-11,22.784173655982926,22.83341370639338,22.34101186059811,22.537973403930664,10088500
2010-01-12,22.249566236861458,22.411356708657053,21.79936992989486,21.897850036621094,14813400
2010-01-13,21.869712403382124,22.509835750192977,21.602407352501757,21.989295959472656,18715500
2010-01-14,21.8767561508275,22.01744187881906,21.349181652053645,21.947099685668945,24690000
2010-01-15,21.78529877202666,21.86971124195094,21.088900926491444,21.37027359008789,27908700
2010-01-19,21.440616841169383,21.98929453504668,21.335102261263547,21.9189510345459,16979500
2010-01-20,21.63757617052927,21.97522332851615,21.34916905537083,21.54612922668457,21198800
2010-01-21,21.306969476348936,21.489860731990003,19.864932154124368,20.638708114624023,56774400
2010-01-22,20.153337722219227,20.526157372243464,19.288116203792715,19.555419921875,46713700
2010-01-25,19.850863272959554,20.06189381315449,19.245912277792275,19.513216018676758,21100900
2010-01-26,19.471013214999775,19.900107500200786,19.140399057540197,19.224811553955078,24376400
2010-01-27,19.26709122966031,19.809727256866353,18.964060686047848,19.696971893310547,31041900
2010-01-28,19.873148100739233,19.908383640318867,19.11204888613197,19.37279510498047,25480700
2010-01-29,19.612405228891593,19.626499985754684,18.780833392069205,18.872447967529297,21166100
2010-02-01,18.99225310675007,19.73221046139221,18.97111096879023,19.42213249206543,19559900
2010-02-02,19.450324650652995,19.88020409434496,19.386899572310675,19.77449607849121,20992500
2010-02-03,19.84496498983373,20.035240190849102,19.513746240923727,19.65468978881836,18498800
2010-02-04,19.457369179218873,19.48555735204506,18.675127557077392,18.766740798950195,29785300
2010-02-05,18.731505213028054,19.23185838525264,18.428474626830795,19.210716247558594,25551300
2010-02-08,19.09090937503053,19.408034651353244,18.597603688339618,18.745595932006836,14517500
2010-02-09,18.92882105379084,19.23889756457388,18.738545914799204,19.119094848632812,19517300
2010-02-10,19.08387118862374,19.5560349695833,19.048635627239648,19.38690185546875,13858300
2010-02-11,19.309379912510106,19.400994512810012,18.942924199611216,19.112058639526367,18823500
2010-02-12,18.75264148087757,19.238898398283954,18.63988613677032,19.14023780822754,16628700
2010-02-16,19.34461560288979,19.68288177323763,19.281190527930782,19.605361938476562,15765300
2010-02-17,19.640593627145126,19.70401734112694,19.189570842191703,19.302326202392578,16590200
2010-02-18,19.189574109864548,19.372801937429173,19.02748841999397,19.210716247558594,12147400
2010-02-19,19.097963817525635,19.37985230956192,18.97111366007172,19.31642723083496,12358500
2010-02-22,19.393945385997675,19.640598299166044,19.24595310043656,19.527841567993164,14503100
2010-02-23,19.478513268253245,20.028196844938172,19.097964133740895,19.13319969177246,20896400
2010-02-24,19.217760113863637,19.718111850475864,19.090909999187325,19.612403869628906,17933600
2010-02-25,19.245950152624705,19.61240577639512,19.097959233880903,19.548980712890625,15301300
2010-02-26,19.541936820723652,20.021147899742164,19.45032357051142,19.85906219482422,18672100
2010-03-01,19.943628339529976,20.18323388233566,19.809732152312318,19.86610984802246,9220800
2010-03-02,20.000005155873737,20.38055559329777,19.964769601660503,20.22551727294922,13052300
2010-03-03,20.18322476174518,20.331216986202083,19.93657329456648,19.957714080810547,17662800
2010-03-04,20.00704956592012,20.63425282219233,20.00704956592012,20.5778751373291,20645400
2010-03-05,20.810433518186734,20.965471817480807,20.62720570403007,20.725866317749023,18016100
2010-03-08,20.803383961658557,20.958422244722374,20.669486468378498,20.845666885375977,11056900
2010-03-09,20.754059700661678,20.796342636686013,20.408744799986977,20.472169876098633,20072800
2010-03-10,20.591970654999297,21.35307015051477,20.31712958122015,21.120512008666992,29179500
2010-03-11,21.09231759405947,21.226215073729428,20.8809003086622,21.155742645263672,14993600
2010-03-12,21.247355292076588,21.698378015683158,21.021844602348168,21.078222274780273,19440400
2010-03-15,20.97957313440901,21.141658863096637,20.634259534276488,20.887958526611328,17780600
2010-03-16,20.958425755637357,21.437636785210998,20.81748220491873,21.360116958618164,16673100
2010-03-17,21.515158273841465,21.613818901381013,21.18393814855828,21.338977813720703,18425700
2010-03-18,21.282599589324818,21.395354973457252,20.930238677873415,21.19803237915039,16285100
2010-03-19,20.880908966064453,21.289647607652626,20.789295711980177,20.880908966064453,24666000
