Date,open,high,low,close,volume
2010-01-04,15.621682205170615,16.142134956293674,15.377721092911033,16.0852108001709,14023600
2010-01-05,15.768061044477102,16.04455115947935,15.67047721039812,16.036418914794922,13248300
2010-01-06,15.971358469812682,16.003887440325002,15.637944277394801,15.743661880493164,10143700
2010-01-07,15.532234169338215,15.76806309153434,15.18255535784684,15.68674373626709,19494500
2010-01-08,15.597286750055455,15.646078661435196,15.426512733626017,15.581022262573242,9655100
2010-01-11,15.67861220824176,15.67861220824176,15.434649478070371,15.540367126464844,9586600
2010-01-12,15.450913549049233,15.800592367014273,15.418384565486296,15.524102210998535,11449100
2010-01-13,15.589156446752298,15.60542093625901,15.410251715379742,15.532232284545898,12530900
2010-01-14,15.450914612438298,15.727404787483113,15.418385626636596,15.597291946411133,6612800
2010-01-15,15.46717696623742,15.581025298663391,15.2638754862955,15.450912475585938,13235600
2010-01-19,15.450913263003688,15.7843275830147,15.37772460240934,15.68674373626709,10795900
2010-01-20,15.27200720943505,15.540365091739902,15.166289574882356,15.46717643737793,28242900
2010-01-21,15.483441545738144,15.70300596652428,15.28014006462961,15.572893142700195,49512700
2010-01-22,15.564757644348363,15.662343017355033,15.255740140116533,15.304532051086426,26803300
2010-01-25,15.459046737609402,15.53223540402164,15.320801651171555,15.41838550567627,12216000
2010-01-26,15.353321045693068,15.524095028249501,15.141888954629431,15.150019645690918,13896700
2010-01-27,15.23134491311696,15.304533562332251,15.019911209946898,15.239477157592773,16489200
2010-01-28,15.296401647631267,15.296401647631267,14.906063210779102,14.979251861572266,14864700
2010-01-29,15.174423359223177,15.198820096841022,14.784084863741489,14.87353801727295,10510700
2010-02-01,15.003648067729321,15.052439982852679,14.889798197685465,14.995515823364258,8519200
2010-02-02,14.800349990625227,15.084970853044373,14.743424267074026,14.824745178222656,15495600
2010-02-03,14.881668431387784,14.962989337512795,14.670236246956941,14.775952339172363,12133500
2010-02-04,14.662106661075796,14.735295334758662,14.231106866173091,14.304295539855957,28299200
2010-02-05,14.27989356693664,14.702760959730439,14.27989356693664,14.694628715515137,19732000
2010-02-08,14.678369237952351,14.710898225918232,14.401879044512436,14.410011291503906,14734000
2010-02-09,14.540119521911091,14.621440414923045,14.182310074365732,14.231101989746094,16020900
2010-02-10,14.271903224332874,14.70438570618662,14.190302550495868,14.581985473632812,26045100
2010-02-11,14.565665414957168,14.622785421241153,14.35350427989991,14.426944732666016,9711700
2010-02-12,14.484062497021458,14.500382940977406,14.263741172825773,14.36982250213623,15981100
2010-02-16,14.377986156196684,14.549346189428851,14.320864588715724,14.533025741577148,8150700
2010-02-17,14.581981967426517,14.606461074209289,14.280060013747104,14.475900650024414,10138300
2010-02-18,14.369825932270833,14.581987085132257,14.361665708344981,14.533025741577148,10787000
2010-02-19,14.810465628135896,15.373508570716588,14.785986515243309,15.283747673034668,26144900
2010-02-22,15.259273543469904,15.397994268643409,15.16135239071052,15.26743221282959,14953500
2010-02-23,15.202145187052265,15.275585629786116,14.98182541525394,15.022624969482422,11761700
2010-02-24,14.98999207639359,15.12871279932301,14.981831850761987,15.038951873779297,9636400
2010-02-25,14.86758665206087,14.916547994007407,14.704386848116307,14.900227546691895,11696400
2010-02-26,14.973666625575698,14.998145737893276,14.769665722111187,14.941025733947754,11311000
2010-03-01,14.883899106896061,15.006299283227897,14.867578668344434,14.892059326171875,7913800
2010-03-02,14.900227546691896,14.97366800320818,14.745186410001567,14.900227546691895,5904800
2010-03-03,14.916543512120654,15.030783496197179,14.761502422014617,14.785983085632324,10580800
2010-03-04,14.834950902200964,15.25111307098923,14.810470225306162,15.038951873779297,7293200
2010-03-05,15.07975027079688,15.471431732177734,15.038950702221124,15.471431732177734,8003800
2010-03-08,15.446946044062265,15.593826918713114,15.36534538521145,15.536706924438477,7081200
2010-03-09,15.528555587818218,15.593835840969362,15.324554602170387,15.479594230651855,6132400
2010-03-10,15.4959100043277,15.64279091867071,15.422469547156194,15.553030014038086,8201800
2010-03-11,15.504071689943808,15.610151495636332,15.300070746655075,15.585672378540039,7653800
2010-03-12,15.414312914409559,15.463274268199164,14.957351173867185,15.038951873779297,19925100
2010-03-15,14.957348734090779,15.096069434392696,14.81046780948832,14.88390827178955,16563200
2010-03-16,14.941027096945618,15.12870912812086,14.859426416835102,15.071587562561035,15542900
2010-03-17,14.908380946329258,15.177661978162996,14.908380946329258,15.08790111541748,13029800
2010-03-18,15.006302874212267,15.357184605024267,15.006302874212267,15.3327054977417,8925500
2010-03-19,15.365345397284011,15.47142516439124,15.161344528198242,15.161344528198242,14262400
2010-03-22,15.104224360404988,15.226624569170045,15.014463480989166,15.128705024719238,7779700
2010-03-23,15.161348396118036,15.251109299464316,15.0389481547208,15.112388610839844,9209400
2010-03-24,15.087903802060874,15.145023795287221,14.851263607779853,15.055264472961426,8590700
